sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,13,1.0957fc32a6bcep+63,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,14,1.1163f6ac08433p+63,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,15,1.158e54697cae1p+63,1964991582807916
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,16,1.0015feacfdb92p+63,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,17,1.2aac37f2430c4p+63,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,18,1.02841dbae0835p+63,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,19,1.fbeaea984f33cp+62,1909605359656074
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,20,1.0912171943efap+63,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,21,1.204cf6562da86p+63,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,22,1.0500d753fe8b3p+63,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,23,1.f8bb8a2b66af1p+62,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,24,1.29cb39026d106p+63,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,25,1.08ff1052c57b5p+63,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,26,1.0efc8dc833229p+63,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,27,1.1f62d2a691096p+63,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,28,1.1b5f256cd40c1p+63,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,29,1.1afc7d5c3a4ebp+63,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,30,1.1ab14d7004d9ap+63,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,1,1.afa2b66d6f6a7p+62,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,2,1.650077b2ea505p+62,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,3,1.872c50e12bdb8p+62,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,4,1.60d38526286dap+62,1938397998472256
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,5,1.6b01335d4a955p+62,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,6,1.a98b4be39665dp+62,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,7,1.70e182a42a2bp+62,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,8,1.9e768623562bep+62,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,9,1.8ef608b731d9bp+62,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,10,1.83996386fea3fp+62,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,11,1.953ebb14b2d53p+62,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,12,1.7b23d0024b222p+62,1933031639678482
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,13,1.8cbb908fe4393p+62,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,14,1.815041b087b79p+62,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,15,1.65cb4655f5e74p+62,1964991582807916
