sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,30,1.c3cfc31d5f2f4p+10,6558
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,1,1.031f633868c15p+11,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,2,1.c7231a5201c76p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,3,1.fc27406f8a76ep+10,6600
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,4,1.d45ada896bee5p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,5,1.c9b46db4f3d58p+10,6543
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,6,1.e90923fa2cc22p+10,6509
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,7,1.eebd1cdd43ed7p+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,8,1.c6250a99a28d9p+10,6605
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,9,1.e42833cf04c03p+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,10,1.e85b06e9b287fp+10,6547
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,11,1.bb8949884e4ep+10,6521
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,12,1.f2376c0cff0efp+10,6616
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,13,1.d4d4bc23c2d31p+10,6580
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,14,1.ddfbedaf1cfacp+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,15,1.e66559394b076p+10,6473
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,16,1.08032a8c359b2p+11,6582
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,17,1.d2b288d3c93dcp+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,18,1.e6eb3b417a074p+10,6583
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,19,1.ede3772855b87p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,20,1.cb37c9366e7b4p+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,21,1.ce7a3d22392b8p+10,6589
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,22,1.fa5427b700ea8p+10,6560
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,23,1.e0f3c4a2fbd0dp+10,6545
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,24,1.fad170f821987p+10,6573
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,25,1.fcf7ca3c4231fp+10,6590
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,26,1.e9af87a709c73p+10,6557
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,27,1.146cce8c48e75p+11,6644
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,28,1.eb2f811b8b4b2p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,29,1.cb8672751398ap+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,4096,30,1.de66e2805861p+10,6558
bucket_expo_alt_abs_0.001_k=k_kh=0,64,1,1.96d17f1660a3ap+10,6579
bucket_expo_alt_abs_0.001_k=k_kh=0,64,2,1.95aaa26338dafp+10,6551
bucket_expo_alt_abs_0.001_k=k_kh=0,64,3,1.8477c1bac9d2fp+10,6600
bucket_expo_alt_abs_0.001_k=k_kh=0,64,4,1.c504778bedee8p+10,6553
bucket_expo_alt_abs_0.001_k=k_kh=0,64,5,1.a466efee21b1cp+10,6543
bucket_expo_alt_abs_0.001_k=k_kh=0,64,6,1.b9a3993833cc8p+10,6509
bucket_expo_alt_abs_0.001_k=k_kh=0,64,7,1.abaab36a55a67p+10,6579
bucket_expo_alt_abs_0.001_k=k_kh=0,64,8,1.bb934a8a41b86p+10,6605
bucket_expo_alt_abs_0.001_k=k_kh=0,64,9,1.850eea619d8adp+10,6535
bucket_expo_alt_abs_0.001_k=k_kh=0,64,10,1.a025d7f1d6e5dp+10,6547
bucket_expo_alt_abs_0.001_k=k_kh=0,64,11,1.850fe16a6a2d8p+10,6521
bucket_expo_alt_abs_0.001_k=k_kh=0,64,12,1.b59c845c88491p+10,6616
bucket_expo_alt_abs_0.001_k=k_kh=0,64,13,1.9a2d726d8b27p+10,6580
bucket_expo_alt_abs_0.001_k=k_kh=0,64,14,1.f320b1c3e7ec4p+10,6553
bucket_expo_alt_abs_0.001_k=k_kh=0,64,15,1.a45578d693985p+10,6473
bucket_expo_alt_abs_0.001_k=k_kh=0,64,16,1.9e3766fe8cc0fp+10,6582
bucket_expo_alt_abs_0.001_k=k_kh=0,64,17,1.935de0db807e4p+10,6551
bucket_expo_alt_abs_0.001_k=k_kh=0,64,18,1.a96ef6ab96c7cp+10,6583
bucket_expo_alt_abs_0.001_k=k_kh=0,64,19,1.a5680a181cc56p+10,6551
bucket_expo_alt_abs_0.001_k=k_kh=0,64,20,1.ce5c08584553bp+10,6535
bucket_expo_alt_abs_0.001_k=k_kh=0,64,21,1.b7e2c0b9e02c7p+10,6589
bucket_expo_alt_abs_0.001_k=k_kh=0,64,22,1.b26c102bca87dp+10,6560
bucket_expo_alt_abs_0.001_k=k_kh=0,64,23,1.ca06d7eb0d139p+10,6545
bucket_expo_alt_abs_0.001_k=k_kh=0,64,24,1.98320d5d041abp+10,6573
bucket_expo_alt_abs_0.001_k=k_kh=0,64,25,1.8d62d21700fe8p+10,6590
bucket_expo_alt_abs_0.001_k=k_kh=0,64,26,1.862d423d996fep+10,6557
bucket_expo_alt_abs_0.001_k=k_kh=0,64,27,1.88f43c04bb6d4p+10,6644
bucket_expo_alt_abs_0.001_k=k_kh=0,64,28,1.c6b7ea3a41e7bp+10,6587
bucket_expo_alt_abs_0.001_k=k_kh=0,64,29,1.abcf50c0cc01ep+10,6587
bucket_expo_alt_abs_0.001_k=k_kh=0,64,30,1.9188e13c13c3cp+10,6558
bucket_expo_alt_abs_0.001_k=k_kh=0,128,1,1.a24894df396dap+10,6579
bucket_expo_alt_abs_0.001_k=k_kh=0,128,2,1.a682ab257e90dp+10,6551
bucket_expo_alt_abs_0.001_k=k_kh=0,128,3,1.7b1d4a31caff2p+10,6600
bucket_expo_alt_abs_0.001_k=k_kh=0,128,4,1.bb2d9aa9aafdbp+10,6553
bucket_expo_alt_abs_0.001_k=k_kh=0,128,5,1.7d979b2bd5f27p+10,6543
bucket_expo_alt_abs_0.001_k=k_kh=0,128,6,1.762b432da1128p+10,6509
bucket_expo_alt_abs_0.001_k=k_kh=0,128,7,1.875858e4c4d0bp+10,6579
bucket_expo_alt_abs_0.001_k=k_kh=0,128,8,1.b5e94ecccb3f7p+10,6605
bucket_expo_alt_abs_0.001_k=k_kh=0,128,9,1.95c04d5697517p+10,6535
bucket_expo_alt_abs_0.001_k=k_kh=0,128,10,1.b035558ca3b9fp+10,6547
bucket_expo_alt_abs_0.001_k=k_kh=0,128,11,1.8bab2c56c12e8p+10,6521
bucket_expo_alt_abs_0.001_k=k_kh=0,128,12,1.bddf34fba3e6fp+10,6616
bucket_expo_alt_abs_0.001_k=k_kh=0,128,13,1.bddb21f7586bdp+10,6580
bucket_expo_alt_abs_0.001_k=k_kh=0,128,14,1.8e658403656f9p+10,6553
bucket_expo_alt_abs_0.001_k=k_kh=0,128,15,1.9efec0c5f3459p+10,6473
bucket_expo_alt_abs_0.001_k=k_kh=0,128,16,1.93a582f4f0c45p+10,6582
bucket_expo_alt_abs_0.001_k=k_kh=0,128,17,1.afb0b93877286p+10,6551
bucket_expo_alt_abs_0.001_k=k_kh=0,128,18,1.9c0a4feedb1adp+10,6583
bucket_expo_alt_abs_0.001_k=k_kh=0,128,19,1.9bf6278074c39p+10,6551
bucket_expo_alt_abs_0.001_k=k_kh=0,128,20,1.a12f4c8853d1dp+10,6535
bucket_expo_alt_abs_0.001_k=k_kh=0,128,21,1.9fa43bb9b627fp+10,6589
bucket_expo_alt_abs_0.001_k=k_kh=0,128,22,1.976e54b0f5d4p+10,6560
bucket_expo_alt_abs_0.001_k=k_kh=0,128,23,1.9eabccf0905adp+10,6545
bucket_expo_alt_abs_0.001_k=k_kh=0,128,24,1.c39b6f5693c9fp+10,6573
bucket_expo_alt_abs_0.001_k=k_kh=0,128,25,1.728d9ce206bc4p+10,6590
bucket_expo_alt_abs_0.001_k=k_kh=0,128,26,1.836f8cb09505fp+10,6557
bucket_expo_alt_abs_0.001_k=k_kh=0,128,27,1.b4ebdf6c1e778p+10,6644
bucket_expo_alt_abs_0.001_k=k_kh=0,128,28,1.7857ce88f38cap+10,6587
bucket_expo_alt_abs_0.001_k=k_kh=0,128,29,1.c6fcdd1032527p+10,6587
bucket_expo_alt_abs_0.001_k=k_kh=0,128,30,1.ad15de6eedfffp+10,6558
bucket_expo_alt_abs_0.001_k=k_kh=0,256,1,1.cb7ac2260eca6p+10,6579
