sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k_kh=0,1024,9,1.c6bd8ce65510bp+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,1024,10,1.c75853c8a8abdp+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,2048,1,1.c72556742f069p+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,2048,2,1.c7844032d47bdp+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,2048,3,1.c769659c8fc7p+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,2048,4,1.c791e916d46ddp+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,2048,5,1.c6755d4b1a703p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,2048,6,1.c706668b731dp+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,2048,7,1.c8259731cffabp+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,2048,8,1.c70af1b10d21dp+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,2048,9,1.c70efe4c2cc32p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,2048,10,1.c748e01ca9b0cp+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,4096,1,1.c86da546173e3p+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,4096,2,1.c70a2ca657d69p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,4096,3,1.c6f6c9934263ap+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,4096,4,1.c7ca86791c015p+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,4096,5,1.c820c3313dbd7p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,4096,6,1.c64da2a1581c8p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,4096,7,1.c6db5649acf53p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,4096,8,1.c9413950dffe2p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,4096,9,1.c74a0d806d0cbp+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,4096,10,1.c5affad759d13p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,8192,1,1.ca1c3d9c5b26ep+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,8192,2,1.c5d5d9f5a1849p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,8192,3,1.c5d52d56dcdc9p+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,8192,4,1.c7bbfced11292p+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,8192,5,1.c74a6054b0bcep+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,8192,6,1.c678b138bc01bp+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,8192,7,1.c6cbb002dd036p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,8192,8,1.c770d51360c62p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,8192,9,1.c6b1fae7b60b7p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,8192,10,1.c6b1aad005716p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,16384,1,1.c5fad3fd812cbp+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,16384,2,1.c75a1295df425p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,16384,3,1.c785e42a902adp+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,16384,4,1.c5a7cc000a861p+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,16384,5,1.c76b303a5411p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,16384,6,1.c7b4518706758p+50,201295278970
